replicate,r0.5_rho0.0_pooled_main,r0.5_rho0.0_low_main,r0.5_rho0.0_medium_main,r0.5_rho0.0_high_main,r0.5_rho0.0_pooled_control,r0.5_rho0.0_low_control,r0.5_rho0.0_medium_control,r0.5_rho0.0_high_control,r0.5_rho0.5_pooled_main,r0.5_rho0.5_low_main,r0.5_rho0.5_medium_main,r0.5_rho0.5_high_main,r0.5_rho0.5_pooled_control,r0.5_rho0.5_low_control,r0.5_rho0.5_medium_control,r0.5_rho0.5_high_control,r0.5_rho0.9_pooled_main,r0.5_rho0.9_low_main,r0.5_rho0.9_medium_main,r0.5_rho0.9_high_main,r0.5_rho0.9_pooled_control,r0.5_rho0.9_low_control,r0.5_rho0.9_medium_control,r0.5_rho0.9_high_control
5538,-0.05763550187294547,-0.004018826599561931,-0.0696616065781151,-0.09138981270785929,0.2363303237313466,0.2630438871473354,0.23920253102467257,0.19527868343424934,0.14529871819512408,0.21053330228225434,0.13228162650602415,0.0683047619047619,0.03852561735173933,0.05601919626838895,0.0415991305697873,0.02281075762424861,0.17084717950733497,0.2543210092868407,0.17590197350134348,0.08659612997444319,0.002306962590910549,0.005745405037440438,0.0036707699591643494,0.001189930340834644
5539,-0.06485672229550188,0.00467768991133477,-0.052654860291223904,-0.10737427466150866,0.23555121688910494,0.2642785011958544,0.2359425102097699,0.20304575890159296,0.14620906183888777,0.20112668918918924,0.14005759436432,0.06642199775533109,0.03930743131309094,0.06288542833590499,0.039298261421755395,0.021315625648474786,0.17923948006168755,0.25415507446645175,0.16231494920174167,0.08273846583724105,0.0022749115842781477,0.0058913022917816485,0.003143110044092526,0.0011866227424861178
5540,-0.06002739039665969,0.019033603139563426,-0.0646819738393308,-0.10851578436134042,0.23006872495753317,0.2635003048811301,0.23808306373129226,0.19592001727281452,0.13619206165780223,0.21550893550893546,0.13949059233449476,0.07024432432432431,0.03905109799435057,0.06308039867109635,0.04074809006559463,0.02376481568908352,0.1796898647642512,0.2635438191321259,0.17975290429651475,0.08636865264028555,0.0022984542334800115,0.006450139283806999,0.0033499283333474697,0.0012676266121305554
5541,-0.05750006371537067,0.006212765957446853,-0.051362752430815256,-0.10319618366129997,0.23397407989877883,0.26271333475912956,0.23907188812018773,0.19876237513129374,0.13838920490488965,0.19840938722294665,0.14379897626803162,0.08343790012804096,0.039763471523390145,0.06083612835555122,0.03733759561755816,0.02252798915420275,0.17323575694378615,0.28815573770491804,0.18274291581108829,0.09504529693839911,0.0022987745193108443,0.00586782102292752,0.004355155350814353,0.0010775136975016645
5542,-0.06289381445666903,0.008377051618981501,-0.07413232830820762,-0.10378247813030428,0.2328180998200002,0.2625946111207114,0.23938351771685107,0.19685251817319024,0.1408315596330276,0.22940313579590754,0.14637884758152023,0.07850049590875277,0.04035572065807269,0.061721761006289316,0.04087707918810498,0.022797914393478894,0.17216368432309118,0.26004914365350057,0.15341840536512674,0.09909806101236751,0.0022830711727028358,0.005838546700796969,0.003072745643969397,0.0014159292035398254
5543,-0.056080581299221194,0.0008263355829169483,-0.06239961013645223,-0.10576395534290269,0.2316117913656114,0.2615273477812178,0.23902226250495667,0.20037105958747561,0.1388679670763333,0.22163845350052236,0.1434879571810883,0.08342381828748549,0.037897487171240335,0.0616046406600918,0.04049289038831727,0.022022283267413748,0.16693239803264343,0.2665911664779162,0.17553931923604613,0.10578779654609038,0.0022900313905085713,0.005759597348475205,0.002469406659841057,0.0012750923278532292
5544,-0.060738232074439014,0.007168730650154775,-0.07189205579138871,-0.09282837528604118,0.22911577666609773,0.26139500613999184,0.23562290159011468,0.1982432490861862,0.13081096231703515,0.19993489886073001,0.1361070707070707,0.06729022967930814,0.03982265194180533,0.062379113776274364,0.04196865682538868,0.022048680897176345,0.17447331851028353,0.2568406041842574,0.1879172679172679,0.09689711085727021,0.0028509756761406144,0.0064441887226697366,0.0037814742487080923,0.001160975981119864
5545,-0.061482252272309273,-0.010631805437830044,-0.05531587057010784,-0.09663072988392682,0.23516993626583355,0.25755997213349635,0.2390243340843998,0.19916279760247918,0.14036885740126623,0.22925889285560677,0.14568460925039878,0.06322748380480549,0.039679792446894235,0.062303586478134665,0.0414518177381878,0.023884092582404697,0.16796398504794408,0.25930866975876166,0.1779219482982334,0.09003763036232659,0.0022312601208044174,0.006420209440652868,0.0034333109629626213,0.0012919612118008905
5546,-0.06105829504500654,0.02227424749163881,-0.05364051473640516,-0.09595615637559372,0.23172416079790742,0.2631494656814754,0.2391304517077111,0.19979173602040767,0.13219072048604197,0.2104919702311007,0.14705329153605023,0.0871739324771298,0.0405374199426811,0.0648159643916914,0.04115829405332025,0.021717907993733108,0.17935636231122726,0.255013136041069,0.17383043922369767,0.09547856019836404,0.0022894887691178693,0.006537515849826349,0.0025180379517983006,0.001279091303106359
5547,-0.05350585618006934,-0.0011773700305811041,-0.0551033243486074,-0.09696679563687241,0.2317233188090877,0.25993716403458983,0.2395507257127315,0.195989750794582,0.14805946791862284,0.21447554424653661,0.14956355283307815,0.08624351843929151,0.04059820081750407,0.06233077623063746,0.038924232886436386,0.02322257888369651,0.1710988632311163,0.27412204234122045,0.17528161021010416,0.10069666403977254,0.00214074352856684,0.005542764804663994,0.003370430453758278,0.0011551978653039294
5548,-0.05713500784929357,-0.00549513704686122,-0.05777206173328056,-0.11376300085251494,0.23172820628987806,0.25673795379537956,0.24082364274256884,0.19837912798490898,0.14222382042061676,0.18828564193466713,0.1383610188261351,0.0731162207129804,0.03957450285584842,0.0652455590386625,0.040974548707106845,0.022124509720400067,0.17608552696175747,0.25411538161284447,0.17535889404903338,0.09340512429162957,0.002201443296183863,0.00589859944169166,0.002923185199724853,0.001230218121090143
5549,-0.05350128369704746,0.0009358490566038768,-0.07910193658225151,-0.09706588740240177,0.2315174224078969,0.26291203319502077,0.2403803383032204,0.20139461395316177,0.14032889925870495,0.20157393483709274,0.14184225530566996,0.07673688768402426,0.040721563335796185,0.06114832125026067,0.04072792724516862,0.02140388980457432,0.1766572026687323,0.25640706765991506,0.17865814696485624,0.09887039593171082,0.0022510758818553023,0.005940443939840327,0.0030414789730595256,0.0013935464417948861
5550,-0.07033358798064682,-0.0034574324930474187,-0.07466641201935317,-0.09946840600148861,0.2313718217308509,0.26100108645541503,0.2386439038009782,0.20309807211371048,0.13780947010068195,0.2123948471209064,0.1371825396825397,0.07761917916337806,0.03879076437688225,0.06153992808977263,0.03881666685220024,0.023849285973195716,0.17587019028324719,0.25866269073715886,0.1766641448978684,0.09466942958752204,0.0023296010699650795,0.005945322518961949,0.0023742348384483726,0.001320947581986377
5551,-0.05065869526991382,0.0002773417059131478,-0.06258645742516711,-0.11796125376953306,0.23542760525228004,0.260305985367598,0.23750762400680459,0.19938058645162782,0.145862106283235,0.20895942263789677,0.1373168741500157,0.08347577935917347,0.03977039317939769,0.0616881017640031,0.041184585817287095,0.02370844730110532,0.1809224087836805,0.26379139072847685,0.16702158056996774,0.09589185633469278,0.002256060485933315,0.005761479813694605,0.0033680054608483424,0.0012768356842953847
5552,-0.06299212299335755,-0.006252265612127217,-0.048646843352725705,-0.09844272787464138,0.23215466893616163,0.2598186149317246,0.2387765457071138,0.20021820180993607,0.1275584982249529,0.2311416824794434,0.13637671232876716,0.07641678351849854,0.039380027361371736,0.06392382377741447,0.04126998247722659,0.0226749720867368,0.1715766077147226,0.27016666666666656,0.17125502476797813,0.09191072747027151,0.0022704662457812934,0.005878760116048255,0.002882857247600075,0.0012117594368348042
5553,-0.04788633871516615,0.014949380749267716,-0.0655530864197531,-0.09992885897463205,0.23635515729324358,0.2604928139800751,0.24032956192462146,0.19774915848063107,0.13131097439222347,0.20915068493150682,0.13232884360388025,0.07043360433604337,0.03893154099076154,0.06142602720838312,0.04029992287436736,0.02355679645923013,0.17743357388879777,0.2597758484609314,0.17499574576703825,0.09282061800765046,0.0024140151887032703,0.006178145962031402,0.0026683069966168226,0.001283321672153932
5554,-0.05314130580250451,0.00839158576051785,-0.06328453453453453,-0.10209176403533768,0.23270242165617608,0.2635311827956989,0.23804292782846376,0.19961440094432423,0.13636496863237135,0.19720078651323214,0.1349454691259022,0.07345470921255792,0.04015872365579441,0.05947988049225807,0.04176222537207655,0.021847435442364005,0.17831357494376893,0.2503139643861293,0.17035682426404997,0.09842243183762638,0.002166099381552232,0.005926749718229783,0.0034934682939632977,0.001165632791200695
5555,-0.05875932072930201,0.02419953470756908,-0.05359473699531339,-0.09272073732718895,0.2313035308636644,0.26298977644492916,0.24251961155765986,0.19635620569624715,0.13397086002107436,0.2249229166666667,0.12814795765290815,0.07992962929357084,0.040117886140897785,0.0621552727988132,0.04194091089207766,0.02187282487902931,0.17853624208304014,0.27121527777777776,0.18914769705350495,0.09397125812772225,0.0023063277547350144,0.005797035570707626,0.003785037890728437,0.0011954896079009198
5556,-0.058026485625680996,0.017643882464113747,-0.038798459563543,-0.10447439861247267,0.23398472466786235,0.262012613893545,0.24120691844169034,0.19758986472056397,0.13522508826432114,0.19362188479947184,0.14745405947210155,0.06920232355698407,0.03842115004850928,0.0594871794871795,0.03874422544315717,0.02220589887721381,0.17097505023306514,0.2648490784193702,0.17334897837854757,0.08962619588291872,0.002305186789194051,0.005949370530494595,0.002671391576938801,0.0013028706190681468
5557,-0.05250611515533221,0.0029129886506936153,-0.05301067795539266,-0.09884388807069217,0.2310778141644754,0.26653300980689515,0.2387000335745184,0.20203677195661163,0.14288447243528485,0.21129601057967812,0.13723197185851085,0.07349433234717281,0.03754610769347612,0.06048358128787158,0.039850611377654055,0.022118578563969142,0.17924463937621832,0.25715859030837007,0.17877560800287537,0.09230923297017721,0.002085216762214244,0.0062034115138592735,0.00344100344100344,0.0011677617474094865
5558,-0.05585338570574669,-0.0021247466442311236,-0.06737078814696601,-0.10500436739904587,0.23200663622065903,0.2633770246359058,0.24085424082876813,0.19777068403908793,0.14838530059863791,0.1854315701840455,0.13588877887788783,0.06864486798391324,0.03913480997295901,0.06222650231124808,0.03922482575000073,0.022292612049051263,0.17427430412637968,0.24794642857142857,0.18895694004458521,0.08658727015363846,0.0023515005927497307,0.006362286562731995,0.002976950670652529,0.0012616418734553731
5559,-0.05312592232504032,0.025591202123625423,-0.06768406593406592,-0.10019202477739066,0.23290270054274775,0.2653942059210228,0.23788046007579286,0.19538454914585113,0.12726829880728183,0.2034889630468726,0.13432928241959605,0.07024338624338622,0.040550707723348914,0.06372709499089868,0.04135437740336355,0.02200784661950726,0.16977997007303736,0.2873464240677356,0.16629201996512114,0.09861483479525211,0.002480964031738045,0.007090811461672394,0.00327338081094683,0.001296089838349319
5560,-0.0608466376390904,0.005551881140666126,-0.06187050359712229,-0.09550203234454727,0.23160705350266628,0.26227790036000465,0.23928356328852324,0.19792727272727273,0.13792040247061166,0.20501460013074743,0.12570491803278694,0.08058222910571904,0.03830452622673434,0.06150474183350896,0.039601854856049834,0.022931607452549574,0.17860926321074433,0.2780777772039457,0.17733106912898888,0.08827299068838437,0.002296964725184574,0.0064103245712929455,0.003344548427530701,0.0011279444389484371
5561,-0.05348258706467662,0.015412442396313397,-0.06543736263736266,-0.09729824561403508,0.23375661861217134,0.26175138689130883,0.2411699623352166,0.19903219587430115,0.14738240684178378,0.217391304347826,0.14607556497175142,0.07438016528925623,0.03826569204793254,0.061214586255259475,0.040735159817351596,0.021880139959874225,0.17681832946414072,0.2628883811458069,0.16951713455457845,0.09566188197767145,0.002340337155884026,0.006056958294563826,0.0023520322760633497,0.0011901839578079797
5562,-0.0540861791525121,0.00820499560428195,-0.050086576027504326,-0.09675183894696088,0.2336719886325653,0.260557508789553,0.23801502912705463,0.19787961192020428,0.1435774907189172,0.1964185393258427,0.13036539895600296,0.07832843196204262,0.03994895576288701,0.06418004653868528,0.03998951944696498,0.024212714649350237,0.1643561579808367,0.2608515535097814,0.17220084409136044,0.08472011740393542,0.002383444295826511,0.005979263007881805,0.0033218101968188717,0.001259829600721912
5563,-0.05457417906133971,0.005080435115673354,-0.055671554252199384,-0.1145303867403315,0.2353476273193159,0.26336318519594,0.23957468685352223,0.2012113275495171,0.13508767139910208,0.19529576306046897,0.1330588660166125,0.07442203147353361,0.03734716591612117,0.060487088332592705,0.04009013446789714,0.02284329489392787,0.18201293342735828,0.2611695172938046,0.17175407925407926,0.08384854649863514,0.0021613732164346804,0.0059945268009483944,0.004290114257327372,0.0012398030106790022
5564,-0.06625720164609056,0.00137233658360425,-0.057142857142857106,-0.11371913713939183,0.23327303668339477,0.2631200179485826,0.23780525584518322,0.19695615990273838,0.1363410173546713,0.201377990430622,0.13698983413590154,0.06584581453634082,0.04230623630565074,0.06680837761800563,0.04209483512683332,0.02126453343081787,0.17644515236989106,0.27453410442114373,0.17402680007146687,0.09034375960866524,0.0022573106613152476,0.0063429655436970205,0.0040373416717649005,0.0013866494679135779
5565,-0.051277972272790934,0.028381585192216452,-0.06861268143621085,-0.10048920578332342,0.2323854230350549,0.265838779956427,0.2381581130197415,0.19715025012937729,0.13726338917575695,0.21966693818445107,0.1385961538461539,0.07063508750231898,0.039056618093503345,0.06006725004051208,0.04207517350374493,0.023081492320760927,0.1773186709907592,0.27095973125823863,0.18015844155844152,0.08242381811562605,0.002218865973643361,0.006430970528102792,0.003883560030149072,0.0014014403415325057
5566,-0.05834132865744723,0.0176272364078513,-0.07413971221252,-0.10116710875331565,0.2301609042726847,0.2603925869510028,0.23491490270521292,0.19598830149756497,0.13650805805147104,0.21416910236996864,0.14203267973856212,0.07227691634818646,0.03961625852770594,0.06369346917010468,0.042454465075154726,0.021385352051365762,0.18217002544879288,0.2602559520378163,0.17702343397926998,0.08027210969854269,0.0021265190088572278,0.006366338864003129,0.003204238832203915,0.001355129802241237
5567,-0.06288932660920424,-0.0025973597359736367,-0.06312150587269841,-0.10213594672697576,0.2329242968263246,0.26170603034910744,0.23920366385692005,0.19886685229017914,0.13046345240553378,0.20316993857641816,0.135104,0.07875342465753427,0.03939990649714276,0.06480655325229054,0.037488562008019366,0.023307366188735024,0.17845793551740585,0.25597499218505787,0.17491430591635035,0.09769496697899531,0.0022433391805158735,0.006268131311246022,0.0031118651488616506,0.0011798336694089535
5568,-0.04984037975737726,0.008936471540329116,-0.05678568064060299,-0.08571414868105516,0.2320244033818122,0.2620091388549304,0.239415282342078,0.1987311315380176,0.14718895668373205,0.20934998163789936,0.14052917073170734,0.08939604304061088,0.037302075818450894,0.061470486850376135,0.040192890085468724,0.02262157948769946,0.18238001872013399,0.2637939514788966,0.18249136848713118,0.09278582039287328,0.0023143672571862284,0.006289241398207232,0.0036141653486019415,0.0012470263558311788
5569,-0.06598785196754745,0.04280256410256428,-0.06090494322664741,-0.10058108691629138,0.2367221038070461,0.26179209175899854,0.23933699664986857,0.20049759436393835,0.1464810579302782,0.21448692152917503,0.15208005440590697,0.06871043093032626,0.03841532974342533,0.06079541616753503,0.04232712352404169,0.022709030000921455,0.16928244520938507,0.25976346869438605,0.1746119402985075,0.09420621732749523,0.002407163082227253,0.007395640369706052,0.003563903796461935,0.0013091151943857675
5570,-0.049659999999999954,0.000303030303030305,-0.075322565759114,-0.09422315789473686,0.23199667269691876,0.25992480291085507,0.24194341658957755,0.19636077372919478,0.14164981504315663,0.20736135693215343,0.14647809433149747,0.07490423861852433,0.03778118248815679,0.059106785519374205,0.04096980972920586,0.02216280116726099,0.16926675269365363,0.2657889502284619,0.18687819478073714,0.09232987078188318,0.0022167926932390933,0.006090997172896115,0.0032628487883562853,0.0011458790024240113
5571,-0.0531115391915741,0.014766746411483123,-0.04586717574916119,-0.10061225437822269,0.23327994207248043,0.26112821086798366,0.24179719557046028,0.1999036541315878,0.1464141501294219,0.21556129032258065,0.1450340136054422,0.0721093594424162,0.039115126958039384,0.059250417172330094,0.04242693943150658,0.021356568000271796,0.18259888974481248,0.25115640457103877,0.18160026233808824,0.09675798789614105,0.0023540699005898807,0.0060397020927137265,0.0032026681122869875,0.0011182031656968017
5572,-0.05481621574292969,0.03905901516100735,-0.056849194316138385,-0.1020471464019851,0.23499919764801322,0.2575118119094046,0.23743947186306677,0.1979636225065588,0.1431300531300531,0.19864763122380855,0.14224258170381518,0.06701603629597104,0.03926891829270193,0.06457810280844825,0.041782131560260796,0.022234485815602837,0.17394039910145434,0.28165322580645163,0.18984025649755987,0.08470692349695909,0.00218320122139563,0.005954923303587701,0.0037740998622991274,0.001301319648093843
5573,-0.053895796092951975,0.017171757436842905,-0.05519401083147496,-0.09958015010641874,0.23471308101640384,0.2638384815945549,0.23899463739788507,0.19668803304571586,0.1335925407925408,0.21609052711993892,0.16064705882352945,0.07978742568906504,0.03895727459460738,0.06240079507495239,0.03936882614994938,0.023084115493327284,0.17817754580558784,0.2674887907052854,0.17348571428571433,0.097572624458626,0.0027644414082358924,0.00634265374473748,0.002539391786041005,0.0012850916564357238
5574,-0.06360558260054047,0.00864049100386749,-0.05419132036376195,-0.10606920266494739,0.2318248312472973,0.26355530896548035,0.2397168021918193,0.20003365393159675,0.14402672040603076,0.19458762886597938,0.14382119565217388,0.08748001151994733,0.03812462623655604,0.06011979274136232,0.0403918128071942,0.022135300508949504,0.18174423662461933,0.2606139088729017,0.18745698785843457,0.10008831797243006,0.0023758454378006964,0.00605093266189808,0.004032867545104284,0.0012955589358148428
5575,-0.05650171821305844,0.0061291666666666855,-0.05810823347506758,-0.09659782608695654,0.22974485582411114,0.26167823925249667,0.24326208214551917,0.1984413179621929,0.14284741099400164,0.20435978835978838,0.13329372706622405,0.07046102999623481,0.03910289771094207,0.06090262525476835,0.041206297795771465,0.02316231623162316,0.18084635357109233,0.26144565730072095,0.18502247752247752,0.091050107282595,0.0022742119841401877,0.005979964295163169,0.00300425444595814,0.0013246081347676377
5576,-0.06239811912225704,0.021904188411615122,-0.04555555555555557,-0.10349627088693124,0.23389843371736393,0.2632970193571081,0.23772791664148993,0.19709041125353122,0.14016668974807692,0.21257898351648347,0.14012205830698987,0.06559838706565564,0.03823248254983838,0.06129192546583851,0.03931262939958592,0.022773408442566707,0.16741290523068042,0.2642288350634372,0.16904871766702068,0.09609033168666196,0.002316756876217657,0.006230078292958359,0.0030471507833440964,0.0013441935638732003
5577,-0.05262084168336678,0.006688894937397938,-0.0678556090336912,-0.10773248081841434,0.23256758181841358,0.26263612969634587,0.23848557567642747,0.1964236626978917,0.1500015631757478,0.20034635521546518,0.13146926536731635,0.07091890435736346,0.039694392924499076,0.06008262568907788,0.03859534834123059,0.023265546060536393,0.16990338266617733,0.27018018018018014,0.19347395348837207,0.09081560283687942,0.0022345134533399286,0.006595998631931374,0.003971450594282458,0.0011987822920505042
5578,-0.046399368954449155,0.03085858585858592,-0.058797950071037136,-0.09703506243996159,0.23325567351982923,0.26168638667268806,0.2352069525567695,0.20098706541718825,0.14047321428571433,0.20656497175141247,0.13523809523809524,0.07518248863127634,0.04006804890681321,0.06113622530199458,0.03928184824354583,0.023297701063351807,0.1689849145964435,0.2677749145603743,0.1703834464477503,0.09265084402403212,0.0021191656578431993,0.0059456249853893466,0.0038637200147225922,0.0013543735017542257
5579,-0.057543310472341125,0.0009615384615384581,-0.0615844155844156,-0.09831469941348975,0.23261336826484588,0.26096315486276983,0.23678845610455787,0.19924346683881947,0.1449120611748349,0.20459611595834507,0.15012017445293008,0.07695786228160331,0.039267018527948186,0.057359391499977035,0.04113000573453316,0.022982024154197228,0.17590026395173458,0.2633907335907336,0.17653013182674204,0.09978875741556216,0.0021759958383023997,0.006096294850101949,0.0024740216067237683,0.001227695340987803
5580,-0.05578005115089513,0.012538707299090679,-0.0466633064516129,-0.11201585466556563,0.23583042731778917,0.26225114113446424,0.2368886585471193,0.19678068320061934,0.131817390406209,0.2085002481389578,0.14625280143433442,0.06635693215339233,0.04001248483083171,0.061648080180688875,0.04167862315491047,0.02327503186517491,0.17547828208882382,0.2842147651006711,0.19131603427172578,0.09448010054461668,0.0023547398770864293,0.005505121737322226,0.00398556702509989,0.0012030981164689227
5581,-0.06188936704321324,0.02059637912673057,-0.0654551512728242,-0.10001963993453358,0.23265298726755776,0.26088853592450717,0.23887586301316277,0.19971648530609226,0.1272515849182516,0.191228393356053,0.1444406304728546,0.0715634697798138,0.03870826963016166,0.060292789555635405,0.03979790890168933,0.024610006779138258,0.17605070126674982,0.2820468377233556,0.18175865618852508,0.10115270228694495,0.0023444298730623987,0.005819086069625074,0.0026685960342725766,0.0012652403956751792
5582,-0.06700985368766796,-0.002929486620761812,-0.058393693027839366,-0.10417882890803587,0.2332649785928485,0.26105139116202947,0.23796343321482988,0.19485504254406205,0.14154220430107528,0.21015,0.14067632850241552,0.07706363486363957,0.037867776242908685,0.06401124405786864,0.04285646121610689,0.023665317976743407,0.170238967158946,0.27992765674372205,0.17835483962451434,0.08459555483631309,0.002384569086583927,0.005852899441869272,0.004678628828905261,0.001219760461001149
5583,-0.059124981063475274,-0.012191981270119945,-0.06065676983232818,-0.097795166858458,0.2338949075536709,0.26551128298716725,0.23773842227865621,0.19933505246598227,0.1362113022113023,0.20253441931616156,0.1411402927977636,0.08531659618707763,0.03961419655802812,0.06347045624532537,0.039497788934569567,0.024005107826860092,0.1812204449125109,0.26397536231884056,0.17621144302154185,0.09655384065692173,0.002425810740569922,0.005530328844689562,0.0035964905263588254,0.0012277281027872154
5584,-0.04945042176121894,-0.019675324675324735,-0.06529462242562933,-0.10472667130919218,0.23487941012532393,0.259914192887379,0.23666218262418132,0.20052950480950965,0.1491699403271024,0.20736287296766118,0.141981351981352,0.07817880794701987,0.03816951074952456,0.061157007388181195,0.04192022600181885,0.02111267111267112,0.17616674597954976,0.26738412949072243,0.19397303868983767,0.09946591420275631,0.002430914729687806,0.0060631140414095785,0.0043858470411498734,0.0012135580438311176
5585,-0.057322726911144706,-0.0016341463414634716,-0.0614351515151515,-0.10368956849602012,0.23486456088301097,0.2623518141698158,0.24018987488040378,0.19745799022561425,0.14478400272351072,0.21358417974761468,0.14943315875332702,0.06265522609608631,0.039544585100166646,0.06257957107958284,0.04068214613669159,0.02282559553333538,0.17162401485799345,0.2692970288552101,0.17738480450471888,0.10147498831229548,0.00229139289103638,0.005997253765175126,0.0030689061867226336,0.0011462798073688472
5586,-0.05918918918918914,0.0059396024464831165,-0.06384048812377424,-0.09579557640750674,0.23415916487346836,0.26136851023837326,0.24342468805704098,0.19940692766969323,0.14546871994249208,0.21837797619047628,0.14925143385753936,0.07644962392051259,0.03921233122046365,0.06086568108150841,0.03764139089657184,0.022788051209103842,0.17584531391557212,0.2550697162426614,0.1690281900871589,0.08399733361735573,0.002393693596997412,0.006361417460546075,0.0023368217220371863,0.0013050437806596295
5587,-0.05743167621653156,0.0002494571529566003,-0.05107503607503608,-0.09901144400154305,0.2311195130241222,0.2632767218475373,0.23912099456303518,0.1980199665188118,0.1343896977102951,0.21856459330143538,0.14356066044508253,0.0783030303030303,0.03877582793271925,0.062394053778486426,0.038300926595565686,0.02230049525901017,0.1658207278796594,0.2760421052631579,0.18423858615611194,0.09021227670492046,0.00228236545455646,0.005939382876028763,0.0037766192580514293,0.0013105266564444069
5588,-0.05775458750571846,-0.003947340368830654,-0.03878605200945626,-0.09960509037853613,0.23545885300364902,0.26361317403939294,0.23950941124113195,0.19896833096436012,0.12960268420547374,0.19616310160427813,0.14272781655034894,0.06391439488428265,0.03771132209713603,0.06085131832128556,0.04153952431744833,0.022740055290760196,0.17469711193886717,0.2649304881399396,0.1771482617293858,0.10210579283259694,0.0026967272622559525,0.005932579321481078,0.004082584631998922,0.0013031361298232493
5589,-0.05047300462667209,-0.0011578710981361429,-0.05665710888873346,-0.09333685973728288,0.23172697032989445,0.2654967964497805,0.24122720092090277,0.19628701891715591,0.1345571184506405,0.17387683913957327,0.11941109205260149,0.0729251700680272,0.038055054046741255,0.060107411385606865,0.04100398795474891,0.022770882660813264,0.17217528746446253,0.2663837794955999,0.15508575883575884,0.10524818416627664,0.00233363780239396,0.006321055993187143,0.003509902327182398,0.001269883643435209
5590,-0.05760092740182585,0.013666666666666605,-0.05108330710313713,-0.10411666666666669,0.23662535543752344,0.25649780076475925,0.23788721024103332,0.197443072391526,0.13603441748408193,0.20740005092946276,0.14539354838709678,0.077511611256953,0.03878024005098429,0.06203653788559451,0.04242830437491849,0.022463948379750437,0.17397326743794228,0.25701459034792373,0.18268076126771782,0.09944753659039374,0.0023996788210303467,0.006405240772227587,0.0037134538233439297,0.0012181889087852036
5591,-0.04520272121267463,-0.01350782997762856,-0.05897763339681117,-0.09673690098825286,0.23231912542634509,0.26429054402143115,0.23930659881530805,0.20153546099290778,0.1337102479625455,0.2179945799457995,0.14808867843306076,0.06774912115833076,0.03999990864614937,0.062051775761483935,0.04007168603216157,0.023516743333526005,0.17181427808542857,0.26503699551569504,0.17354667167167165,0.09377183967112024,0.0022963922952237738,0.006294065675997655,0.003289741111882672,0.0012452523324159893
5592,-0.056877182987488256,0.005318704284221543,-0.06132982174892171,-0.1037285223367698,0.234102018935576,0.2593979115269438,0.238052403916,0.20232123037894406,0.13041489384221333,0.20522960822093766,0.1477559741845456,0.07221574475777298,0.03928898847220806,0.06146542096219933,0.039548798460516815,0.023846138916255397,0.17289592542506962,0.26363257871454593,0.1769141414141414,0.09860877779887907,0.0021539899438693215,0.006252797833719882,0.004183713932495163,0.0012384910347205593
5593,-0.05701855881676485,0.018556640047323214,-0.06114146317899671,-0.10369533678756478,0.23316122636329892,0.26291592326736096,0.23807301044808643,0.19921839862265395,0.14166386482175958,0.19831162013839176,0.1322622171785233,0.07704518928870843,0.03776058851471929,0.058590072020444535,0.04042585511497564,0.023642351051940586,0.1632738915710219,0.24475917156933089,0.17339962604113549,0.09976263353739047,0.003035817149142663,0.0058276923076923115,0.0033824464466622357,0.0013523585594307792
5594,-0.053306008816023515,0.012760736196319011,-0.06692792792792793,-0.09983462071697369,0.23213013868690807,0.2593490526655984,0.2385886618634508,0.20123011049421247,0.1347097329613392,0.2138909090909091,0.13550652506172353,0.07285509821340438,0.039623673163198925,0.06119063300840658,0.04169440098681117,0.022039473684210525,0.17634558601702266,0.2602502975162194,0.183990596217017,0.1106955775010734,0.0021676201451482358,0.005557631089585319,0.0032737608306575953,0.001197636183619271
5595,-0.05972115962949595,0.010360655737704894,-0.055965023177412504,-0.09308517485518128,0.2309033042110875,0.26269038574177894,0.24241362072514486,0.20047578369926222,0.12742038656235616,0.20700793650793653,0.13154237117552334,0.07106359084741005,0.03689233240025824,0.061291368007345,0.0391551895915138,0.023219329345432395,0.1814483833268407,0.2643631488220648,0.17167198506833645,0.10184303184633282,0.0022993879040657077,0.00670054846358346,0.003942792568603734,0.0012234905423466995
5596,-0.05289328932893289,0.017236752947553835,-0.049876447876447905,-0.10019736842105263,0.23163546223455309,0.2631542087542088,0.24012956850925254,0.19719597799279076,0.13369176121667758,0.20417417417417422,0.13688538205980066,0.06808397146410106,0.038810674073489,0.06101623791278963,0.039333903106490035,0.021558598829648896,0.1849892419907423,0.25788288071777615,0.18535115099492783,0.10153535534816939,0.002140690950855468,0.00553451544552247,0.003246711721531865,0.0013261966778296188
5597,-0.060759988081144856,0.0021178821178821083,-0.05087386750626488,-0.11242706733932877,0.2343661344844154,0.2629799732977303,0.23562216013320914,0.20091192477164094,0.14309177965298187,0.2186703296703298,0.116875,0.07785655321611903,0.03869231752222728,0.06301616571393448,0.040689208089517925,0.022340743283838296,0.18075760024685195,0.277997818446249,0.15710507578069374,0.09305283466086046,0.0022489073556025176,0.005577901870110227,0.0032682737563049305,0.0011494488803136318
