replicate,r0.2_rho0.0_pooled_main,r0.2_rho0.0_low_main,r0.2_rho0.0_medium_main,r0.2_rho0.0_high_main,r0.2_rho0.0_pooled_control,r0.2_rho0.0_low_control,r0.2_rho0.0_medium_control,r0.2_rho0.0_high_control,r0.2_rho0.5_pooled_main,r0.2_rho0.5_low_main,r0.2_rho0.5_medium_main,r0.2_rho0.5_high_main,r0.2_rho0.5_pooled_control,r0.2_rho0.5_low_control,r0.2_rho0.5_medium_control,r0.2_rho0.5_high_control,r0.2_rho0.9_pooled_main,r0.2_rho0.9_low_main,r0.2_rho0.9_medium_main,r0.2_rho0.9_high_main,r0.2_rho0.9_pooled_control,r0.2_rho0.9_low_control,r0.2_rho0.9_medium_control,r0.2_rho0.9_high_control
2591,0.014370432016664908,0.10623140206546466,0.02017771701982235,-0.0609994490358127,0.16136225321480718,0.16682236890535668,0.16417116451085134,0.15145036064670397,0.14371562340918273,0.22037252056119977,0.13917339795368874,0.08575675675675674,0.040287309575295874,0.05942253989804205,0.03987234373783763,0.021140448755482398,0.18618631279061104,0.265758485338259,0.18240174443043294,0.0917699855699856,0.002225817738103604,0.006250915551687882,0.003373633176712767,0.001138030924344455
2592,0.01870286781995295,0.10603389830508464,0.020945921985815602,-0.051468531468531475,0.15945499717138392,0.16686503390842966,0.16186065216662757,0.15255868359462033,0.14402779209769626,0.20647098703888336,0.1363365316853689,0.07652026506395439,0.03913846718822751,0.056387377903270336,0.03984791540157445,0.0220526512522027,0.18477017401110588,0.24688642878323624,0.16792922477133007,0.084284980179122,0.0023992264689915548,0.00600190421125359,0.003450398594189656,0.0013774730743436603
2593,0.019438927085985908,0.10297343986180088,0.013711119200744248,-0.05505484206515135,0.16166195805440045,0.16605653628706588,0.16535199022699998,0.15170181522918103,0.1380431668417535,0.2027457675344999,0.1383949096880131,0.07407830308146894,0.03870716670244663,0.05764669477430086,0.040084273915937475,0.02155543920884235,0.17495496439044828,0.2615682048681542,0.1654660005877167,0.09988354982479541,0.0022843531919374237,0.006469802422301114,0.004086014756818454,0.001186077818565676
2594,0.02191417357523323,0.09136752136752138,0.01794392016487692,-0.05327015732546703,0.1596472762962808,0.16914281876339785,0.1620852958080863,0.15412168426946132,0.1343561778778497,0.21340628696974817,0.14333716108452954,0.06734194924486546,0.038822680834929305,0.05987241489201111,0.037577878253452296,0.0230093928147502,0.1721622014779594,0.264811392213301,0.17250519530090333,0.0973220850764674,0.002228355344656971,0.005842642173148331,0.003527000517625445,0.001359433328412216
2595,0.012126079716545834,0.10406893449146973,0.005905982905982904,-0.057851570864816904,0.16110135973613218,0.1676171723676776,0.1598678168469297,0.1524065354272513,0.13765226658348925,0.21365907931945666,0.1346657634466874,0.06988751679840849,0.03831369752491996,0.06059607773380176,0.04160425894069714,0.022206205643501745,0.18055906906147232,0.27883054003724406,0.17835482367562533,0.09210888579969737,0.002282742213020505,0.006396512120450316,0.0038551967484032335,0.0012076609619934443
2596,0.015803200948429158,0.11126356480834615,0.0175954496978315,-0.045690376569037655,0.160206129348893,0.16872715706685174,0.1619647384584403,0.15222895594413763,0.13852295229522948,0.21580592374406804,0.13436030510340488,0.07605859681809049,0.03764969171695619,0.05934339525283798,0.037878141032842746,0.022361709326946245,0.17116643821075453,0.2544266212272558,0.17314870775347915,0.09512217133316789,0.0020115261730945175,0.0072612888572657595,0.0032551338009636985,0.001325525652271075
2597,0.019193036102692906,0.11060245310245301,0.018512296815517637,-0.05637598461824725,0.1612202235495372,0.16886699507389163,0.1650438709562713,0.15330483062199052,0.13793925126165252,0.2170861255894762,0.13846663371230844,0.07384094041630454,0.039249365842096796,0.05761315359691642,0.04210121773445437,0.02155725286021449,0.1769614970588385,0.27346617342077234,0.18158708452041783,0.09711115201276133,0.00234602084011451,0.005989997675956881,0.002582629097287084,0.0013102625842176044
2598,0.015720967660815793,0.10552238805970149,0.024297722895661067,-0.05384676056338024,0.16095207537629788,0.16823219082066154,0.16350377107364683,0.15294230967072034,0.13714016751691982,0.2394983130409271,0.1432096550127344,0.07819561895058585,0.03920445657648428,0.06006415043756344,0.03976178183880401,0.021924462071480678,0.16150531648388355,0.2720598711633194,0.17370542504647624,0.09916257753063032,0.00249132929975944,0.006207520824305455,0.003540372670807458,0.0013251176041873727
2599,0.024134546202076335,0.101714896867838,0.02170525365045914,-0.061297892431639675,0.16054971884674715,0.16966306428008557,0.16452633439377873,0.15097038103404475,0.138549667886318,0.198045106725735,0.13028752107925795,0.07512660721320867,0.03743208141746748,0.05644219810713046,0.04105067803188587,0.023545131958305616,0.16816809942276342,0.24797399783315272,0.18607931163486718,0.09745454545454545,0.0022517980775694016,0.0060436204491896295,0.0036468226522039827,0.001151792906695136
2600,0.017351933296683164,0.1363081617086193,0.018444055944055987,-0.056762665931744075,0.1598731860035148,0.16752232375163917,0.16455308415501033,0.1523265638992082,0.13897840531561462,0.21993395493395496,0.13662440863394443,0.0709858696713045,0.03893847110791157,0.059613239387790486,0.040511315271948095,0.023569370534795523,0.17097425373677397,0.2978226826953496,0.17760689356826342,0.08864696416906975,0.0023055635667095856,0.006177598643894167,0.0035262202641805074,0.0012668189047055512
2601,0.01890868302982318,0.10304692336263463,0.02057732827644329,-0.05274816901408448,0.1608159128460282,0.16831798453503985,0.16450362743410174,0.15308529490649306,0.13594589972046586,0.21863492063492063,0.13418531468531472,0.07577542301736842,0.0377553090640166,0.05979245075382415,0.04169596329817736,0.021125512803819524,0.1827369368828596,0.2630952226194345,0.18297596656217352,0.0987762171968407,0.0022510758818553023,0.006044622425629288,0.0035312579846416142,0.0012652420620548107
2602,0.01626940309293251,0.10636824485891921,0.013478709677419348,-0.053468138431184364,0.16075074634170214,0.17116261918558712,0.16269993341428068,0.15318530808770903,0.13191225167804316,0.21263225678620967,0.141653712141517,0.06805771700536373,0.0389483393636596,0.057553202620892405,0.04143214319888631,0.021839443766528955,0.16259204585860978,0.24250593946906318,0.16134752263146981,0.09518969330159133,0.0022155062063556226,0.006806237772867381,0.0026323229558471856,0.001314478353117517
2603,0.01751141414345178,0.0990247252747253,0.02617924034738936,-0.04593420442312911,0.16099365976582525,0.16897878946838554,0.16230595709643314,0.15271005046319083,0.1371348556262298,0.21256598016781092,0.1324610010851872,0.07009851596160141,0.040437655340338094,0.059249872253449146,0.04044503773621125,0.022050825509873744,0.16909879940726402,0.25070300157977876,0.18917843026538675,0.0922197929250632,0.002431733895745778,0.006578078164079654,0.003590792162360544,0.001405555371902848
2604,0.008364428877213448,0.11052449965493444,0.013994747899159665,-0.05588449833341386,0.16001411021303355,0.16864814814814816,0.16308531841866095,0.15151965387093805,0.14065893990926612,0.20058500549066594,0.1501720236803769,0.08162195725534309,0.03685829623297289,0.05989228912624507,0.03942395184433401,0.023883902908293148,0.17884366670420843,0.2737655513819832,0.1726920940566562,0.09400735562162293,0.002294836207167583,0.006270231699535823,0.0027660792888276227,0.0013406054703746211
2605,0.014694316340521069,0.10404806589510995,0.013705003785532438,-0.04882856425217845,0.1606086726950908,0.16943302372785551,0.16381128053779306,0.15263142744598976,0.14059169391641815,0.20371148459383753,0.13298132125818712,0.0693615455080809,0.03947802949382138,0.060231665683323,0.04009555365018056,0.023969025553530567,0.1740638062453897,0.26012686294872156,0.1806095238095238,0.08523390952619364,0.0022662281147920876,0.005884552292669543,0.0032992038880728276,0.0012830586526889533
2606,0.009017966603255129,0.10618272050530117,0.024901636539887056,-0.0623793363499246,0.1604873867213364,0.1682692885583352,0.16429396161647683,0.15306408203574667,0.1399450490377608,0.2140632603406326,0.14844454010618455,0.0706047400611621,0.04012404186653221,0.056453751855911324,0.03883998802427805,0.021305330920138983,0.16795675702389484,0.26550367461995367,0.16588012319355605,0.08283569405099149,0.0022589350947559914,0.006478046881178784,0.003667589759443382,0.0011427579878607753
2607,0.020102099817407237,0.09507444867434056,0.02954395207106708,-0.057021031918427834,0.16151960221179706,0.16717805151175813,0.16358816964285713,0.15075025104802958,0.15055293198103542,0.19599348091810398,0.14695504116556757,0.0823831349149155,0.038070301409179524,0.057006244486744975,0.041844621389221154,0.023234302534779608,0.16187621289070564,0.2577586813407709,0.18075414240931476,0.09724338542472534,0.002330039767827155,0.006428233704829457,0.0035334408362887454,0.001277464897226275
2608,0.0048952205882352995,0.0909803921568628,0.007934703622962697,-0.0559823413580639,0.16107632658883203,0.1670028266618036,0.16260528488852188,0.15068465106795126,0.13312750486659794,0.2147673314339981,0.14255541871921185,0.07452552793370755,0.03885479317218188,0.0595230126937444,0.040625916119872596,0.024178481638512453,0.16790743103324257,0.2519866526167896,0.18147600631593405,0.10619109509323853,0.002175157967685838,0.006501550224957461,0.0032208457847411123,0.0012426649566585051
2609,0.02045081247585656,0.09073439412484702,0.020343137254902027,-0.061300392805457946,0.1613095781672579,0.16927024099315413,0.1620960451125552,0.15262391961833896,0.14175102279368784,0.21445928887018717,0.1374240506329114,0.07930647130647131,0.03958361430117678,0.05843905360886492,0.038825199645075414,0.022832726066306576,0.17050095645098567,0.2702834917891098,0.1788868024459531,0.09774333854144673,0.002328238884157275,0.0061481881529770535,0.002931027833706277,0.0011890631769162566
2610,0.01088440119854761,0.09399719887955185,0.018077835785476976,-0.05831974248927038,0.1613569307704329,0.1713362831858407,0.16353040778890926,0.1531709714233986,0.1333436790179113,0.2107180683394276,0.13425176421751764,0.07939387864685876,0.03926211483643273,0.05977239179954441,0.04046357518370712,0.0220451322349576,0.18052536608673653,0.281844887231123,0.1803523593290741,0.09759536877747739,0.0022182051590280694,0.005510029742603485,0.0029222678135068444,0.0012486395330757894
2611,0.00911852660847981,0.0961251462793419,0.00870803020445185,-0.045220499420711435,0.15947609643402763,0.16860299450167934,0.16373195885854258,0.15215697284482085,0.13625167775916175,0.22849301641754483,0.14697374429223745,0.08149276466108153,0.03659285203204042,0.05841626797669892,0.04110859378421382,0.022636275048168022,0.1696474353474165,0.2638028460085027,0.17715092571486463,0.10627537448001285,0.002185077733109657,0.005719268185006961,0.0032440325216520106,0.0013513081623023199
2612,0.009757825660391295,0.09341452991452995,0.006554982817869398,-0.05749877270495829,0.16158006655303953,0.16897773902591612,0.1623829082774049,0.15140103904809787,0.13844574007899188,0.21468425161263816,0.13780151505083396,0.0680819295252285,0.03861890655061308,0.05776286217578812,0.03981081165787681,0.021754177975846813,0.1665555885975252,0.2706628571428571,0.1778447982084611,0.09075498575498575,0.0023440704210061537,0.005760698673211134,0.003181494913992052,0.0011331121066839311
2613,0.010690736651947003,0.09338738972496105,0.02187977942296565,-0.06828464707811185,0.16149820256241632,0.16945743238630268,0.16376413814992208,0.15371984101790162,0.1358939873417721,0.21650000000000003,0.1314987800627396,0.07531509826152682,0.039734194611206135,0.05765180558716683,0.03997388854531711,0.022509675754708868,0.18445172923653935,0.2618748813366243,0.17410345781466113,0.09639091383742984,0.002248342673874592,0.005533401591492883,0.003772592247328583,0.0013504983563230894
2614,0.019398387731282773,0.09004784688995221,0.003335633770416402,-0.05031770187062487,0.16079876444608576,0.17314821948296527,0.1621753185102131,0.1520906603849546,0.13466256523781636,0.19686242073338844,0.13384530751457804,0.07025383707201885,0.03789341804851563,0.05901535533129872,0.041334356753118834,0.022400289463069732,0.17474169805692563,0.2821363636363637,0.16846697978120162,0.10066724318419736,0.002311431272476863,0.006068372569089049,0.003650344969296924,0.0011869414188771903
2615,0.00905592128335389,0.08707024478191527,0.030795977011494252,-0.05466688610928243,0.16119734349554649,0.16657541148807525,0.16267563535013813,0.15269460993507133,0.1357442494072626,0.1987270198127749,0.12993753549119816,0.06800481079845341,0.0391096518749289,0.0588801947039093,0.040901114068815934,0.024455547520434773,0.18148756007131445,0.25119902319902326,0.16157800714569265,0.09463859127790225,0.002273402934438562,0.006295323830957732,0.003390407888839087,0.0012642121056533548
2616,0.0159581583472318,0.09933200478278195,0.017708971356512337,-0.06678159937335325,0.16105443802302116,0.17006464770062202,0.16306900960674542,0.15327250921572794,0.13482150425769657,0.2007328805885682,0.13176068376068378,0.07388030151666516,0.03959980778286479,0.05959469168674191,0.04113585840600683,0.022618345159410115,0.1811752603186552,0.25628550202868733,0.19706239219651459,0.08417128793890483,0.002371071314633086,0.006591576310329982,0.0027744449394109007,0.0013502828699977123
2617,0.014819527858714404,0.11556733828207857,0.026252394126409867,-0.05695028939254611,0.1604703810788987,0.16667641564818275,0.16246111724902443,0.15268429925469637,0.1346666758602303,0.2093419815754841,0.14305668016194334,0.07189857848573443,0.03843546284224251,0.05752397420987126,0.04270426024204162,0.023700398906336358,0.1655723300803476,0.2552503715190282,0.17633935956516603,0.10152447906770534,0.0022234178514994457,0.006758553682432781,0.0029332748715627174,0.001206631082563388
2618,0.021635858364247973,0.11327188940092159,0.0040636950286807305,-0.05683124936181272,0.16118782854728778,0.16844030400121557,0.16152271196944323,0.15248615932547444,0.1388222465830107,0.21511363636363634,0.14636050516647536,0.08344349380932084,0.0393645177221022,0.05794243448009687,0.041162786229361856,0.022260752533797466,0.17767271965932754,0.24427001760456504,0.16544959757917083,0.09183053187742161,0.002321653337404278,0.0064828653784562845,0.003655863217935113,0.0012320963976939735
2619,0.013270320567534688,0.09325882352941181,0.017845539164032365,-0.05301923864101517,0.1613341413033684,0.16906377053745475,0.16163812706197123,0.15342738136559725,0.1451435325903411,0.23333800841514724,0.14445098039215684,0.0699530399737237,0.03837755669689638,0.05711519948058927,0.03967706461350529,0.022839978073099548,0.1719871172821233,0.26544783925130744,0.18517863468447956,0.10171121905640375,0.0021474047967450817,0.0064322658422290915,0.0031279456451227435,0.0011685955421544304
2620,0.0113553484279654,0.08831853645412974,0.020087737196490568,-0.050621282220753475,0.16024894835668646,0.16683482832932786,0.16221146313701845,0.15229504381072137,0.12793627159023227,0.2118863193089997,0.1252264983738578,0.07459770008087833,0.03941477500060002,0.05693069568750195,0.040335061101943195,0.020561398557984008,0.16953819616525825,0.25399385560675886,0.17439307704247947,0.09737610294987345,0.002044143771445253,0.00596673596673597,0.0036633009563238235,0.0013102484757194569
2621,0.02096353311689103,0.1037508618708343,0.016790871813157443,-0.04724245162350235,0.1614016139371109,0.16857791910566253,0.1633339426319262,0.15102311481621827,0.13921462728551331,0.23409388932599015,0.1463374805598756,0.07519366197183097,0.038635370948757505,0.06064769012699239,0.03878212346721905,0.023240009860289946,0.17224309993750123,0.258095565032546,0.18029473503834123,0.10355722377143302,0.002209246875113882,0.005347692321582949,0.004377470286360156,0.0013299184199404273
2622,0.013179200724653284,0.0891848450057405,0.026522954091816403,-0.06462985082213016,0.1611199079297447,0.16656967926753918,0.16367238823003638,0.15155322048305522,0.1315715545874326,0.23072058823529418,0.1312602212602213,0.07596124865446717,0.03829979864183396,0.06145511237496572,0.03947602158603462,0.02297345523819492,0.17109692357615297,0.28249909321726513,0.18646930846930848,0.10843861354065437,0.0023096235235628808,0.006238283681223238,0.002619444523170915,0.001386555855386466
2623,0.025273565250331476,0.10869951280842366,0.015907045710195356,-0.04394444444444444,0.16253930345910889,0.16852308814694017,0.16339168078298513,0.15385738501441673,0.14327420715009911,0.20461786061830975,0.14679389138722126,0.06320301570029538,0.038458549622614066,0.059438643462739846,0.040281913617829915,0.023178584843994474,0.17441288573347566,0.2646658524670249,0.1653248333816285,0.0929574385091666,0.00230242859945793,0.0060529659820403245,0.0038128339663234603,0.0012976858524723044
2624,0.011200585341024749,0.11498031088082897,0.011235717924459654,-0.04914148853869715,0.1602315414088619,0.16925767268566458,0.16332221980623807,0.15410207394595904,0.13790397315532077,0.2133995880163348,0.14786318361210304,0.07198790454396863,0.03877347114556416,0.05524342788435264,0.0390500673877589,0.02188720649550143,0.18174629357259464,0.27734390534897596,0.171196992481203,0.10800270809645353,0.002227355199253992,0.006672858679984569,0.0026704590120073014,0.0013989211529520616
2625,0.01493894322179054,0.1126173541963015,0.02654324615535314,-0.06143350383631711,0.16005602240896358,0.17052122363023287,0.16113818288051418,0.1535700178347022,0.13515144595071518,0.1974198412698413,0.13252984212552948,0.07237184711369224,0.03870368255958547,0.05669354167966231,0.04254164556075825,0.022784638637227343,0.17059402854827652,0.26798357164587777,0.18112648615139376,0.09798807533457006,0.002364852928941584,0.00644136856020994,0.00285899132917887,0.0011261815787697894
2626,0.025380316601881642,0.09634383653918124,0.021877247940596423,-0.05319324012390715,0.16067274412980176,0.16971895999418937,0.16317758323664874,0.1529713037100998,0.1340728632292845,0.2183201663201662,0.14729567499714707,0.07514115659254353,0.03969206831993684,0.05795979767801451,0.04029048109693271,0.02309425260170293,0.1707778535569788,0.28065406516925023,0.19389135454709222,0.1028568675627499,0.002147911811990824,0.005594536327596114,0.004105185329312196,0.0013693036238303664
2627,0.020683240877398285,0.0974357900614182,0.02858863396986766,-0.05351436003609916,0.16053671476979114,0.16768038277511962,0.16343569247301215,0.1518996822246636,0.13448776779648605,0.2129224043715847,0.14184552207258896,0.07036561563912286,0.03718941539437584,0.061927272727272734,0.03843072345325777,0.02300496688741722,0.18058295045910405,0.27768968456948007,0.1828457362782549,0.09658181909667843,0.0022790472369368583,0.005738762346301156,0.002662410053714398,0.0013683471121667245
2628,0.008235123467109834,0.0984459271615235,0.015224932249322531,-0.061640575417812565,0.1613560298096276,0.16597878025471496,0.16481146784130302,0.15220010284557867,0.13031126202603277,0.20431434157240613,0.1371317395964397,0.07551150054764509,0.03941406342854249,0.05829639995189731,0.041997134200277765,0.020473846820355968,0.17238360673143285,0.2676915396741986,0.18120680345572351,0.08715288028720866,0.002371855047026479,0.005722395382198549,0.0026357377034435248,0.0012818260856152213
2629,0.005680894308943113,0.08771969014591968,0.02547952644726839,-0.0622144585601936,0.16064370856629562,0.17028841457117416,0.164198696117544,0.1524400022729411,0.12061723184576235,0.2226883963494133,0.14536521908809058,0.06588465766053253,0.03825915074218498,0.057170782585290375,0.04258967050848811,0.022255823790740765,0.1794883702468842,0.2716267347473161,0.17474935897435895,0.09744272844272846,0.002332900096283161,0.006091996547046494,0.003905151692327684,0.0013200392060940275
2630,0.024363438274079358,0.12055934926692102,0.015273291925465837,-0.05889610389610393,0.16031687851232695,0.17006152399853763,0.16438364089045104,0.15190151324374443,0.13810665854502094,0.2185382352941176,0.14929611908559276,0.0661675438843386,0.037520866768765815,0.05862044275974625,0.03962447458223973,0.02203611876339149,0.17834981152444185,0.2538669708419476,0.18428276573787417,0.0964081340690783,0.0022251455818109167,0.006139612718144873,0.002568778413257075,0.001281010530194424
2631,0.01769319442447853,0.09905946834749246,0.009005082618268628,-0.051574716843259066,0.16234343367940748,0.16901306240928882,0.16308706007474705,0.15367043369071767,0.13181276675578063,0.23400393184796853,0.1535212848631379,0.07748245614035086,0.03963662893123475,0.05906614335498363,0.0403772013344942,0.021476191352684568,0.17615639876010186,0.24691037735849067,0.17850222222222228,0.10985502998326802,0.0021414908612030423,0.006352413413448582,0.0029061405126313868,0.0012765179638347703
2632,0.00944164759725405,0.09310260047281324,0.01902808302808298,-0.05649586527206131,0.16106072831506915,0.1686320004214741,0.16523137119555226,0.15175965779797534,0.1401742013261,0.20279916279916282,0.13417882476574133,0.07051701529251114,0.03794631840967912,0.057304248397590754,0.038115461181154615,0.023372564683722667,0.17845829903715474,0.2553566986171069,0.19091922845087408,0.10024549552200165,0.0020953940315381163,0.006151680659303625,0.0031419566295011157,0.0011897657660358413
2633,0.01825713453698316,0.09760036440935313,0.015555123720689235,-0.05480819395427344,0.1614825248876934,0.1646237188536538,0.16323662932912258,0.15350734065294086,0.13474726332250694,0.20925304136253045,0.14565789473684215,0.07027845460685492,0.03775836960316296,0.058069483099279784,0.04092923644282204,0.023786287240456977,0.17449502365801928,0.2657291666666667,0.17759491585911552,0.0837195368796049,0.0023099755975738295,0.005735960788328519,0.003450819330552069,0.001232652501357772
2634,0.007159688709186568,0.10586075949367091,0.0013371721049264818,-0.061078088578088593,0.16207548353196807,0.16663101520002732,0.16282763372620124,0.15243541661653542,0.1311158860354125,0.21645267844319976,0.12136548267219778,0.0645346049614342,0.039909687275341485,0.05803544002017285,0.03863494980257273,0.02273561317843477,0.16415672792358535,0.26164655597567,0.18259238728750926,0.09216451756336151,0.0021868495221890535,0.006317805649982407,0.004201215044270509,0.0013159178911099894
2635,0.014479221309086715,0.12463147532914959,0.02305011598424772,-0.052365134738864436,0.1600476836641201,0.16743160871002094,0.16405865102639294,0.15059298343368643,0.1383996491901226,0.21356905523164688,0.14358408748114626,0.07325837513694283,0.03879210233841221,0.05620105026256565,0.0391752101903664,0.02053423790634876,0.16533182501749122,0.26640602966204724,0.1883949587619313,0.08768631351024721,0.002476318709574269,0.006625970660818718,0.004051614006259412,0.001182792065154946
2636,0.013989213506121756,0.0780280373831776,0.02809832507113319,-0.0503721213423588,0.16208773286554162,0.16773000419487916,0.16349305002213368,0.1532712274657568,0.130067982864593,0.20896174863387976,0.1385676917638742,0.07867209949371323,0.038107251910291774,0.06085808834255969,0.040322836205189144,0.022785778121746494,0.17839650191582068,0.2586369824163358,0.176397504456328,0.08872418698190025,0.0021706508725974558,0.006248881466503806,0.004542657569569234,0.0010896164995673717
2637,0.011390917086654878,0.0984146341463415,0.015946194951170056,-0.05783905311126347,0.1597872377864002,0.1681833594157538,0.16470896505920318,0.152561581072577,0.13698622953570566,0.22832082082082084,0.12667980786659422,0.06958950246765372,0.03917019663296803,0.05989038950871012,0.03585953102740014,0.02300136570079507,0.16414738421992026,0.25269718309859157,0.17822603853853858,0.10145246156661789,0.0022437592857504317,0.006666572529970771,0.002905131587235845,0.0012493208633678771
2638,0.02477266799590455,0.10109951456310676,0.013230158730158759,-0.049842465753424645,0.16092111360097228,0.16992534281918692,0.16484413583231788,0.15164380322552798,0.12894152452025584,0.20574014785493921,0.14932300631095818,0.07315927844443869,0.038273294828564744,0.05566397849462366,0.0391271049524638,0.0226254169982106,0.16783294361747164,0.2636015779092702,0.18412768031189083,0.09524249820531228,0.002181069478147224,0.005932338141521228,0.0032596447902421277,0.001240461529217713
2639,0.013751661151023359,0.09220447060472284,0.005094873035682429,-0.0554931486221954,0.16045575811990032,0.16931142084460163,0.1649005445780754,0.1533011224096288,0.12832025445159945,0.19933333333333336,0.14050546701260194,0.07846907488986783,0.03971179649186435,0.06103912070748645,0.039597639465272616,0.021851012565102048,0.17348052464228933,0.26574086721216417,0.16795269770879526,0.09078827456303146,0.0022425012409424024,0.005826411960132893,0.003878023900722151,0.0012462028293489195
2640,0.01664210615011566,0.09747067448680352,0.028112280701754366,-0.05335233808452111,0.16079644501552628,0.1653928725365223,0.16373223305978188,0.15294793502596105,0.14395872296129011,0.22917653941787341,0.13424449366309832,0.0777436117467582,0.0407988601271872,0.058046896674175764,0.0400865992414665,0.02083732188317149,0.18205900607307413,0.2711868708971553,0.18802686761308843,0.0988854585312386,0.002191549853980644,0.005873463930216271,0.004466259769966768,0.0012118934661092574
2641,0.02440010503650017,0.11530443846087038,0.01805043793415881,-0.05459014778325123,0.16116682733126245,0.17052449107257256,0.16465998030242365,0.15432335463616997,0.12678771177791384,0.19661176470588237,0.14430979978925187,0.07661336510215105,0.03799654477655473,0.0594054041195641,0.04076457169253053,0.021542096230295862,0.1765462434345741,0.2574324890911068,0.1826372549019608,0.10111089216788566,0.0023131291497108554,0.00584910095193325,0.0035633118620128773,0.0012311054738578936
2642,0.014820951854920411,0.11555555555555552,0.016595476595476638,-0.051484245439469306,0.1609970562685927,0.16904742668275538,0.16372068230277184,0.15399823997812787,0.14078410725167578,0.21341575501240398,0.14038567493112952,0.08268181818181818,0.039219832274630634,0.058143187066974605,0.039304159761157545,0.022030751386338875,0.18039511259501312,0.26110953819051214,0.18395815640123486,0.1018298354378612,0.0023469423117071855,0.005766303263080103,0.003531875824869451,0.001280333148292484
2643,0.016868249115866485,0.08378743421359044,0.006179189028026222,-0.04622702434177847,0.16042083912733743,0.16980720798957882,0.1631418638439186,0.15313406115767195,0.13453469047711547,0.19951373626373622,0.13615205223880594,0.0823309086961242,0.03654540380886198,0.05636881059383628,0.041687459574740834,0.02416588933725534,0.17309004240302803,0.26364710086965404,0.17627057459844353,0.09265893816693761,0.0022329585114701095,0.00547345306989009,0.0036204527506037178,0.0011516192275086226
2644,0.02278384409048831,0.09883834206414854,0.01991971283532637,-0.054521819057206614,0.16231596046194904,0.1661390082765177,0.1646367816209876,0.15301863410530145,0.13845132937815868,0.20051257253384913,0.12548405226921458,0.07872651164506075,0.04095215138515884,0.0596149303094732,0.040440223407041884,0.022304183794132553,0.16155737344416593,0.27150975433526015,0.18051891891891886,0.0822872659530801,0.0026468534298457157,0.006469458430553854,0.0030967082598140176,0.0013563826397521381
2645,0.016702643746295237,0.0895532724073339,0.006249130132219921,-0.05894962962962963,0.16027213682480812,0.16766604061803522,0.16453086524410426,0.15274503366425904,0.14434904266001738,0.21179365079365073,0.12852724594992632,0.07458122878198227,0.04059782260646813,0.0563362908632044,0.04186487738578454,0.022322096653663755,0.17996347956367775,0.2562413665307773,0.17717560700169405,0.09790249693245412,0.0021728292171117776,0.007154354240545738,0.0035916921056239927,0.0012940566701469987
2646,0.009733887210473358,0.10989235540959677,0.035670658394652055,-0.05577663467147477,0.16004004260527904,0.16929494388920266,0.16215290676709804,0.15146699757258753,0.13451654560129137,0.2031099656357389,0.15275262267343492,0.06694665839418384,0.038895603497684325,0.056550925141003475,0.0389684842284051,0.022376199011810337,0.1807517421742549,0.29921072199992915,0.18653978482250733,0.08274999817719156,0.0023057611829417346,0.006397155479406402,0.003444871049506016,0.0013290620463866313
2647,0.01752447833065815,0.09573690718359859,0.02088759464181711,-0.05869874609444896,0.1603284807764091,0.16703224145503007,0.1633740748018602,0.15257891260450282,0.13807668453847272,0.2335365853658537,0.1303030303030303,0.07627675675675674,0.03841678970681291,0.05785889893337162,0.0408586002441652,0.02140739927698177,0.17330767022050236,0.26192586015538294,0.1698573557589951,0.09650777375472176,0.0023224874106464732,0.005773176654630785,0.003010345568969848,0.00133210571563013
2648,0.023694365641497767,0.09481514297221103,0.010470375395748605,-0.06727609615845379,0.16081512296670245,0.168110599078341,0.16475411451660588,0.1521443989498653,0.14127286470143618,0.20604884042389804,0.1509184608337151,0.07382877959927141,0.038628224532786026,0.05870138633296529,0.04308136971928613,0.023779597134665244,0.18172122283182107,0.2577505264461786,0.1613614589461299,0.0885779341488981,0.0022763901061903166,0.00550576428092488,0.0035148847371797645,0.0012228841747428977
2649,0.012647169477627479,0.11632582004764525,0.031064935064935045,-0.06499688990255027,0.16100258635426132,0.1675937823834197,0.16300638788074928,0.1534621247832829,0.12806160432895283,0.22762244897959188,0.13272226593233677,0.06537149643183095,0.03861762939786306,0.05924826494064131,0.04106609801126023,0.02276644856849635,0.17247962920263715,0.256690712586617,0.17501799111523808,0.09444324064042375,0.002311423422939274,0.006260727539468321,0.0036043533121889425,0.0012895326823969024
2650,0.015647940554737033,0.0990957251507999,0.00995129870129871,-0.058396417961486674,0.1612715390723285,0.1706558479471193,0.16181016139754678,0.1520131262977158,0.1331884344658194,0.22564082239286595,0.138794425087108,0.06325387724845663,0.038259356108771236,0.054438521498617054,0.042265074640587486,0.022033855032453642,0.17339530535936853,0.28016044730764555,0.18260887904671522,0.09544925427428155,0.0023297408338122834,0.006261341179137642,0.002919752246088283,0.001272119693172322
2651,0.02274215069807095,0.12691923076923067,0.015394782608695673,-0.06348351648351648,0.1618877624345418,0.16686656048403256,0.1638181818181818,0.15287111497709216,0.14018789758687772,0.218039974210187,0.13545736434108532,0.08636466973886327,0.039575884649729484,0.05592991769140632,0.03970998671833778,0.022863436029112394,0.17334371842846416,0.26231129056083513,0.17590808779274278,0.09173466476462197,0.002291046980833971,0.005650553967654761,0.0038667335931434205,0.0013146600057226381
